C1,C2,O,H1,H2,H3,H4,H5,H6
[-0.00752888 -0.38737006  0.93792749],[ 1.06659173 -1.35909159  2.43146918],[ 0.6911586  -0.25697322 -0.719304  ],[-0.27554007  0.42177782 -0.1902186 ],[ 0.41118963 -0.00696922 -1.48056825],[ 0.0944294  -0.09202425  0.46876132],[-0.69915422 -0.06735297 -1.03033897],[-0.31016805  1.3140315  -0.57334952],[-0.95337679  0.40924271  0.14298484]
[ 0.35050002 -0.98177884  1.07060473],[-2.48354784 -0.00784376 -1.62977263],[ 1.04140886  0.10240238 -1.14719958],[-0.62596425 -0.0780706  -0.31198759],[ 0.49769741 -0.15587433 -0.52383069],[0.27891499 1.24046541 0.34578035],[0.61420936 0.42819558 0.6778644 ],[ 0.40066189 -0.06599483  0.37930225],[-0.06873002 -0.46155691  1.1299858 ]
[-1.38646838 -0.203787    1.43620148],[-0.35931319 -0.82391363 -0.08985391],[ 0.20580138 -1.90879167  0.61744982],[-0.71538529  0.51378643 -0.73593347],[ 1.86239788 -1.19888341 -0.6738624 ],[0.66011639 1.14435294 0.60075165],[-0.03140878 -0.05220572  0.25742928],[-0.77353496  1.44729032 -0.71588287],[ 0.53906836  1.13037007 -0.68370717]
[ 0.69491052  1.64744713 -1.32559601],[-0.57089067  2.26481423 -0.41312683],[ 0.49668438 -0.32030716 -0.35808104],[ 0.87176734 -0.20363328  1.32036902],[-0.5868389   0.11243986 -0.50662159],[ 0.16999571 -0.82240485 -0.08107693],[-0.29568615 -1.89247619 -0.62349896],[ 0.46781138 -0.06112585  1.26007575],[-1.27142708 -0.74926951  0.7551297 ]
[-1.54638323 -1.21384515 -0.75620398],[ 0.98023121 -0.39401408  0.97102249],[ 1.14179727  0.38420605 -1.09073057],[-0.58464197  0.82865669 -0.95868659],[ 0.83531319 -0.88653539 -0.69058625],[1.249656   1.69549734 2.22534116],[-0.45917693  0.1816316   0.17922821],[-0.5454404   0.31226307 -0.3450415 ],[-1.00012769 -0.92755034  0.48188408]
[-0.6292675  -1.8815227   0.40498046],[-1.32082581  1.73210033 -1.21838592],[ 1.95150437  0.73656666 -1.17196465],[-0.22581235  0.06506666 -0.43932393],[ 0.52416361 -0.02538326 -0.26247569],[-0.12670291  0.23504243  0.72274932],[ 0.2147748   0.34527294 -0.07078213],[0.36406485 0.05486084 0.71929317],[-0.78360768 -1.27283105  1.30083509]
[ 0.18083326  0.00429233 -0.82372031],[0.06547529 2.12930166 0.66686431],[ 0.59139289 -0.80555037 -1.07731392],[ 0.16436386 -0.05816307  0.09288566],[-0.0303035  -0.14677765 -0.05426954],[0.29353152 0.2160142  0.53606345],[-0.87565069 -0.36582962 -0.69807722],[ 0.75386749 -0.3777576   0.28397968],[-1.14696736 -0.57134195  1.07715832]
[-0.34215456 -0.19648112  1.69561203],[ 0.39088101 -0.52042761  0.06722394],[ 1.35220005 -0.01241699 -0.70845154],[-0.39548374  0.31430641 -0.73566474],[ 0.20482307 -0.36445252 -0.43874885],[0.38567606 0.54303432 0.13263625],[-0.14072513 -0.08395871  0.11353112],[-0.90179032  0.79620478 -0.80252726],[-0.52252615 -0.50173235  0.68348154]
[-1.22872126  0.6691073   0.5155762 ],[-1.30575113 -1.16798455  0.696407  ],[-1.57103097 -0.03416467 -1.6244078 ],[0.14776903 0.45584097 0.23093314],[ 0.34360732 -0.8073917  -1.52730893],[ 0.83586066 -0.14444079  0.76874838],[ 1.27211599 -0.23142353  1.41537808],[ 0.05858405  1.13786323 -0.43775746],[ 1.43074167  0.15020176 -0.01217126]
[ 0.41299307 -2.56105128  2.78354494],[ 0.09851628  0.03048157 -0.079324  ],[ 0.6474582  -1.4507345   0.16556945],[-1.14736214  2.60933092 -1.28853061],[ 0.6647383  -0.37846326 -0.91351557],[ 0.10920077  0.1144806  -0.19808722],[ 0.3691018  -0.45876994  0.68628015],[-1.06139769  1.50988984 -0.96599067],[-0.12658371  0.64230389 -0.16543446]
[ 0.19910466 -1.536805   -0.21106223],[ 1.44050961  2.46298911 -0.16131623],[ 0.77426446 -0.02603046 -1.19393626],[-0.22196025  0.52677251  0.15633744],[-0.13923056  0.23268973  0.38298698],[-0.18755585  0.29935447 -0.17239762],[-0.87403706 -0.08414535 -0.18642554],[ 0.52019354 -1.30706772  0.36850735],[-1.56200168 -0.59685607  1.01646922]
[-1.007436    0.0815392   0.62595262],[-0.0442769   1.28152237 -0.70192574],[-0.75972917 -2.45639959 -0.019634  ],[-0.74258427  0.75474507 -0.92375858],[ 1.14916131 -1.12894888 -1.10783497],[0.88937907 0.28945886 1.17106892],[0.03963468 0.32960636 0.29592293],[ 0.27162234 -0.42117106  0.5496404 ],[0.15278852 1.30723178 0.0971714 ]
[-1.13539999 -0.93749316 -0.57529527],[0.70218634 0.1094737  1.10318563],[ 1.44283509  0.70133507 -1.1941475 ],[-0.56392685  0.74616504 -0.92883673],[ 0.68528463 -0.75324651 -0.6112276 ],[1.03209076 1.38264011 1.88776183],[-0.58350627 -0.08340369 -0.13062881],[-0.29115277  0.03309583 -0.10443594],[-1.2275143  -1.21604559  0.56643816]
[ 0.33483734 -0.24403958  0.62713665],[ 1.1715561  -1.07425382  2.37514298],[ 1.04888917 -0.41287076 -0.53408952],[-0.12455169  0.02819679 -0.24647701],[ 0.16452257  0.16743412 -0.92159527],[-0.17378523 -0.0332653   0.28266706],[-0.79647224 -0.04461819 -1.05804785],[-0.20816117  1.03418878 -0.45797636],[-1.40293397  0.56709545 -0.06420429]
[ 0.63013552 -0.57796001  1.02641557],[-2.68304458  0.43496387 -1.7549344 ],[ 0.91599384  0.25597549 -1.45467665],[-0.47073263 -0.10603735 -0.13606321],[ 0.25677321 -0.0677242  -0.39462107],[0.11080528 0.74832421 0.10146349],[0.38355662 0.10050094 0.47880812],[ 0.83843263 -0.10757087  0.64179645],[ 0.00785512 -0.64236699  1.47876964]
[-1.01292817 -0.44020445  1.3336727 ],[-0.13674912 -0.3849431  -0.14150726],[ 0.38765149 -1.82039124  0.42521395],[-0.7131863   0.46539249 -0.66669077],[ 1.49855437 -0.95558085 -0.5002255 ],[0.65883592 1.10323128 0.5431316 ],[-0.23343931 -0.24029491  0.0826373 ],[-0.70457555  1.34815513 -0.62770993],[ 0.27202534  0.94697338 -0.43983288]
[ 0.71515583  1.66998114 -1.45174547],[-0.87297216  2.48237209 -0.85768934],[ 0.28535711 -0.569033   -0.12853678],[ 0.93997007 -0.18330911  1.55803612],[-0.65619403  0.17078502 -0.54790589],[ 0.19729441 -0.9353442  -0.13907128],[-0.22790395 -2.13960017 -0.72003435],[ 0.66444909 -0.05287282  1.75645367],[-1.07676565 -0.47424049  0.54403132]
[-0.1277937  -2.03109396 -0.02217522],[-1.2223703   2.23085955 -1.01698472],[ 1.99997518  0.74699566 -1.21941822],[-0.05590075  0.02659049 -0.16622659],[-0.17249866  0.22663517 -0.06216835],[-0.1417413   0.09038744  0.68253417],[ 0.10770451 -0.02071524 -0.37311   ],[0.36386409 0.0544025  0.82690725],[-0.78842489 -1.32873823  1.32269814]
[ 0.43936262  0.33514944 -0.53066124],[0.1206485  2.73217219 0.953093  ],[ 0.86714788 -0.43582821 -1.12095382],[ 0.43402109 -0.2623387   0.10411017],[-0.12345365 -0.08459348  0.11502783],[-0.13313651 -0.02423584  0.0301751 ],[-1.18030657 -0.50227981 -0.99270752],[ 0.9936141  -0.71116716  0.3476578 ],[-1.42484052 -1.03443126  1.08249805]
[-0.11236925  0.18932333  1.38576972],[ 0.20883791 -0.02933753  0.15988958],[ 1.54896066  0.27192336 -1.1053717 ],[-0.14917813 -0.02918185 -0.4345141 ],[-0.08873779 -0.20240815 -0.27010601],[ 0.26580545  0.3753263  -0.05092132],[-0.27480193 -0.38066839 -0.15060891],[-0.70847322  0.62100632 -0.56334168],[-0.67244474 -0.83583816  1.0416401 ]
[-1.64237685  0.90341574  0.95929331],[-1.32938859 -0.93158732  0.52562394],[-1.94438489 -0.0639948  -1.63588834],[0.14208871 0.52207513 0.25371497],[ 0.51175372 -1.06301133 -2.15345207],[ 1.09186394 -0.21885671  0.98163613],[ 1.34894623 -0.2930485   1.53211208],[ 0.04904118  0.99030123 -0.44196002],[1.73805344 0.20013662 0.01861601]
[ 0.64303874 -2.94915927  2.8365945 ],[0.14846065 0.15205415 0.08914852],[ 0.840571   -1.02903666 -0.19443792],[-1.29678417  2.96661804 -1.43024561],[ 0.62631288 -0.35023464 -0.88371896],[ 0.1190831   0.09995958 -0.14506808],[ 0.21002999 -0.47623952  0.45952064],[-0.98342693  1.44601312 -0.88556014],[-0.33688795  0.20982447  0.16982721]
[ 0.70045248 -1.90788294 -0.43322752],[2.03821808 2.64201755 0.12923316],[ 0.5966018  -0.19889732 -1.17606334],[-0.24163785  0.54673765  0.14412362],[-0.32888375  0.6186121   0.81224272],[-0.47673929  0.2166992  -0.38252938],[-1.35699064 -0.23546971 -0.48405002],[ 0.43952519 -1.20371015  0.41600607],[-1.42404948 -0.50471177  0.98670193]
[ 0.88877996 -0.17614051  0.93592875],[-2.79906114  0.92249109 -1.78715816],[ 0.80628643  0.34021684 -1.62486806],[-0.30138794 -0.13480714  0.05031467],[ 0.01080005  0.02077114 -0.26145277],[-0.06299197  0.2426012  -0.13828905],[ 0.13161215 -0.29362996  0.22908415],[ 1.24956998 -0.14413982  0.88121173],[ 0.0511417  -0.75159144  1.68479225]
[ 0.73256497  1.63949273 -1.51877852],[-1.1003135   2.52384324 -1.2557609 ],[ 0.03574001 -0.85113851  0.14184905],[ 0.97917372 -0.15543137  1.72086313],[-0.68339028  0.22503639 -0.58080181],[ 0.21524114 -0.9896101  -0.18718879],[-0.19102311 -2.21277005 -0.73615654],[ 0.82028509 -0.04862215  2.13718823],[-0.84152958 -0.15336731  0.29464289]
[-0.61554805 -0.52706672 -0.36299436],[0.38340809 0.65157809 1.18847519],[ 1.59008905  0.88582739 -1.22850493],[-0.49565686  0.60331152 -0.82832625],[ 0.47024501 -0.58018644 -0.48525963],[0.72433688 0.95668874 1.40999295],[-0.70343178 -0.34229773 -0.45716622],[ 0.00648928 -0.29845745  0.18148624],[-1.30987062 -1.36424091  0.58838238]
[ 0.66540105 -0.12823392  0.30626632],[ 1.15644604 -0.71610348  2.18438336],[ 1.29729295 -0.54185407 -0.38019219],[ 0.01424798 -0.3603034  -0.31284655],[-0.06599464  0.34542618 -0.36689915],[-0.42841107  0.03482842  0.11207821],[-0.82152532 -0.01563832 -0.99015636],[-0.05967054  0.66435073 -0.33555128],[-1.74995006  0.69528697 -0.21954359]
[-0.55220911 -0.64187682  1.18815864],[ 0.0534233   0.09885402 -0.20241046],[ 0.61531664 -1.64645011  0.18191954],[-0.65939977  0.38302473 -0.53687127],[ 1.03689526 -0.62918293 -0.29274916],[0.62969492 0.99611974 0.42299287],[-0.42829724 -0.43693225 -0.10234479],[-0.60096833  1.20888873 -0.50771058],[-0.04570253  0.68186022 -0.1483608 ]
[ 0.27644244 -2.1016552  -0.40196769],[-1.08348328  2.70647074 -0.72653237],[ 2.02090141  0.59206832 -1.14026427],[ 0.1063601  -0.00819581  0.12598456],[-0.75695639  0.43983975  0.11548528],[-0.16323858 -0.08954088  0.62512384],[ 0.0224669  -0.40160754 -0.70316357],[0.32442424 0.07310845 0.86407084],[-0.76720494 -1.20270302  1.20830427]
[ 0.66676043  0.60764358 -0.26927587],[0.12353638 3.20621721 1.17972926],[ 1.07548739 -0.15413601 -1.15723021],[ 0.65848658 -0.43267915  0.11127107],[-0.20613895 -0.02212255  0.27819005],[-0.49155557 -0.22538192 -0.4088273 ],[-1.39471815 -0.5843808  -1.21703573],[ 1.19228982 -0.98827344  0.39048646],[-1.62141316 -1.38314626  1.07972439]
[-0.62238458  0.15549253  0.49847397],[ 0.22268668  1.66483039 -0.81017304],[-0.48356222 -2.24995355 -0.28220056],[-0.60414367  0.52807446 -0.79017116],[ 0.76386088 -0.83049152 -0.77462806],[0.73555411 0.13326182 0.87963253],[-0.17772483  0.22261084  0.12500479],[ 0.32266825 -0.58869116  0.69166905],[-0.21633605  1.02689094  0.43914755]
[ 1.09979705 -2.17740411 -0.60560672],[2.61382512 2.69799562 0.40273515],[ 0.28014511 -0.44210961 -1.09458168],[-0.23846624  0.53183702  0.14719578],[-0.47889356  0.94131812  1.13388509],[-0.72422513  0.1443551  -0.55274133],[-1.77165297 -0.35345514 -0.75714165],[ 0.29796123 -1.02227412  0.43685378],[-1.13362005 -0.33192537  0.8963218 ]
[0.13500848 0.58231839 1.07314331],[-0.02187187  0.50131971  0.20110768],[ 1.69058746  0.48275761 -1.39846716],[ 0.07294441 -0.37465284 -0.13470936],[-0.3714291  -0.05260472 -0.11353706],[ 0.13903511  0.19689285 -0.22883908],[-0.40253978 -0.68126192 -0.43143506],[-0.45105304  0.4098241  -0.25406089],[-0.77556177 -1.08269784  1.28862716]
[ 0.761137   -3.01400052  2.69056003],[0.1845372  0.33037036 0.26431732],[ 1.0493141  -0.54695231 -0.58132045],[-1.29846867  2.97700784 -1.43209061],[ 0.53906338 -0.28409189 -0.80226056],[ 0.14021976  0.0838368  -0.08544223],[ 0.02999584 -0.50098615  0.19357856],[-0.87036248  1.31615945 -0.76503668],[-0.55940593 -0.26993841  0.54017429]
[-1.92925203  1.07490204  1.31180659],[-1.29461913 -0.64815571  0.38596424],[-2.19161072 -0.08522859 -1.65936857],[0.12964606 0.55510684 0.27399277],[ 0.62759678 -1.25155927 -2.62327451],[ 1.26052432 -0.2704399   1.11789356],[ 1.36524163 -0.34998291  1.6103838 ],[ 0.03897288  0.78040786 -0.43811931],[1.92652958 0.2334344  0.05906412]
[1.12561118 0.19086249 0.80197571],[-2.79462318  1.42509178 -1.71185067],[ 0.72256265  0.3344578  -1.61872448],[-0.12004173 -0.15715299  0.24968005],[-0.22693148  0.10796984 -0.13128136],[-0.23660281 -0.21339252 -0.3433959 ],[-0.13395751 -0.74990566 -0.05127059],[ 1.5635498  -0.15698427  1.06150511],[ 0.05356646 -0.76439433  1.7061509 ]
[ 0.9570098  -0.04392426  0.00733663],[ 1.02372549 -0.2829948   1.86856977],[ 1.38515002 -0.62313131 -0.29663207],[ 0.13549006 -0.68960307 -0.38472444],[-0.26635953  0.50915351  0.14545881],[-0.65440557  0.09925474 -0.04524709],[-0.77296566  0.02362679 -0.82626088],[ 0.12291671  0.20929886 -0.20290922],[-1.92109514  0.77523998 -0.28154303]
[ 0.7393579   1.55798678 -1.53132614],[-1.22583823  2.37927666 -1.55060082],[-0.22382234 -1.12539493  0.42010659],[ 0.98893569 -0.1279831   1.80335538],[-0.6864829   0.26430823 -0.60775706],[ 0.22617503 -0.98978244 -0.21735398],[-0.17958048 -2.0991357  -0.66966848],[ 0.90606944 -0.05133929  2.34474912],[-0.58530438  0.18163578  0.03027664]
[ 0.58604237 -2.10777007 -0.71729828],[-0.91211413  3.11787637 -0.38618911],[ 2.00802468  0.2942072  -0.95421988],[ 0.25708335 -0.03026623  0.39768182],[-1.22514941  0.60415794  0.25459549],[-0.18549593 -0.28430209  0.56343897],[-0.06848585 -0.7840889  -1.01685192],[0.24229616 0.10862391 0.85152795],[-0.71394898 -0.92934483  0.97854277]
[-0.05483146 -0.04968497 -0.1708393 ],[0.02765289 1.19426279 1.20994066],[ 1.55738506  0.91872372 -1.17723856],[-0.39436066  0.40164378 -0.67315673],[ 0.2281636  -0.38709883 -0.33390378],[0.38465578 0.48005627 0.87546333],[-0.81370676 -0.56812435 -0.75103715],[ 0.32507643 -0.66033386  0.49448071],[-1.21059102 -1.34858945  0.53511146]
[ 0.84718135  0.81379043 -0.0442979 ],[0.08343116 3.50895159 1.31026002],[ 1.18324481 -0.02669219 -1.1896437 ],[ 0.85292578 -0.56845777  0.11053189],[-0.27247936  0.03983396  0.41491519],[-0.78117374 -0.38398112 -0.79121927],[-1.50780312 -0.64423835 -1.3196977 ],[ 1.30440862 -1.17138363  0.42116881],[-1.70033544 -1.55261783  1.07104304]
[-0.06715766 -0.78512354  1.02459773],[ 0.1966651   0.61334331 -0.29481758],[ 0.87356791 -1.38536444 -0.10368847],[-0.57637571  0.26158821 -0.35565623],[ 0.5292549  -0.28613782 -0.08236317],[0.57739532 0.83768845 0.25085065],[-0.61238577 -0.62085819 -0.28481504],[-0.46467547  1.02654291 -0.34938325],[-0.39258518  0.33951072  0.19130758]
[-0.19348083  0.2647149   0.35669979],[ 0.51454763  1.9832036  -0.85127703],[-0.15141841 -1.94935166 -0.56427745],[-0.43514631  0.2503289  -0.6252017 ],[ 0.34607029 -0.49004096 -0.42032718],[ 0.56015239 -0.0374477   0.54090693],[-0.41246946  0.10664254 -0.0579494 ],[ 0.34962428 -0.70185824  0.79455087],[-0.63659733  0.65271892  0.80102187]
[0.38759816 0.95647154 0.77617877],[-0.3093901   1.04200507  0.16616376],[ 1.75729845  0.57233212 -1.54015299],[ 0.27160704 -0.69278773  0.13620836],[-0.62743007  0.08563676  0.0334309 ],[ 0.01923373  0.03259204 -0.39130997],[-0.52254594 -0.95319759 -0.68725523],[-0.13704391  0.15504175  0.1271517 ],[-0.81061039 -1.19675202  1.38860427]
[ 1.39207963 -2.34669516 -0.74088427],[3.08896226 2.63561621 0.60737068],[-0.11643926 -0.7217819  -0.96133183],[-0.22226854  0.48232929  0.16484744],[-0.58921183  1.18462771  1.36154126],[-0.92787509  0.08731336 -0.68158933],[-2.05324313 -0.42941337 -0.94330933],[ 0.12908566 -0.78319101  0.43894006],[-0.74309317 -0.11291588  0.75784146]
[-2.04512552  1.14150149  1.4993093 ],[-1.2085423  -0.32157038  0.27678832],[-2.31522714 -0.10683984 -1.6845651 ],[0.11758702 0.55488456 0.29255268],[ 0.67675663 -1.33841838 -2.82525819],[ 1.33019265 -0.28445433  1.1524731 ],[ 1.33767764 -0.38124392  1.64155299],[ 0.03297106  0.51210402 -0.43574435],[2.00196636 0.2511643  0.10912365]
[ 0.77257075 -2.73925138  2.3572588 ],[0.19537403 0.5662747  0.43062408],[ 1.24941217 -0.05723073 -0.96019335],[-1.16774253  2.62217966 -1.29757834],[ 0.41425765 -0.18744509 -0.67944932],[ 0.16151336  0.06914905 -0.01780856],[-0.16161333 -0.52946525 -0.0965172 ],[-0.7156753   1.10800507 -0.60188419],[-0.77263556 -0.76433018  0.91251955]
[1.34035495 0.50392894 0.64616272],[-2.64255899  1.89832618 -1.52800509],[ 0.67373254  0.24080763 -1.42797582],[ 0.05471616 -0.18481754  0.44767757],[-0.44371996  0.18907275 -0.0086029 ],[-0.3867695  -0.61819658 -0.50694392],[-0.39030668 -1.2044669  -0.35730614],[ 1.73469898 -0.13637803  1.15948179],[ 0.01476516 -0.67749931  1.53874756]
[ 0.49126907  0.4336805  -0.03292385],[-0.35287789  1.68546411  1.16074211],[ 1.35586837  0.81606361 -1.0390382 ],[-0.27279674  0.1794763  -0.48044098],[-0.02685242 -0.17874252 -0.17277046],[0.04739231 0.01688288 0.35981163],[-0.89409856 -0.75208211 -0.98538381],[ 0.65285359 -1.03000979  0.81417802],[-0.95255627 -1.19298081  0.40019639]
[ 1.19312801  0.00881375 -0.25303166],[0.79190159 0.21611203 1.45566215],[ 1.28871889 -0.64236863 -0.30453239],[ 0.23375072 -0.95783746 -0.43780239],[-0.42682669  0.64434067  0.58879425],[-0.84955809  0.16220757 -0.1812386 ],[-0.67459884  0.07164157 -0.58948633],[ 0.33737648 -0.30987243 -0.06112755],[-1.89630977  0.78844201 -0.23865275]
[ 0.81011112 -2.06045803 -0.96575576],[-0.71878892  3.41795682 -0.04708204],[ 1.95819103 -0.0942621  -0.69590467],[ 0.37865805 -0.04451406  0.61580951],[-1.58699667  0.73028712  0.36693102],[-0.21173246 -0.47012058  0.49883657],[-0.14363404 -1.10675176 -1.27859653],[0.13068871 0.16095949 0.79535735],[-0.6392098  -0.54983898  0.6754019 ]
[0.98325089 0.95219127 0.14246462],[0.01412033 3.62174056 1.32383207],[ 1.17212473 -0.08949706 -1.21743929],[ 0.9919849  -0.65850562  0.10356942],[-0.32165424  0.11153475  0.52807532],[-1.01404879 -0.51588038 -1.08353721],[-1.50447773 -0.67037483 -1.28732663],[ 1.3142585  -1.22598072  0.42606307],[-1.64171828 -1.50889061  1.05236181]
[ 0.73481257  1.42996    -1.49099397],[-1.23701261  2.07304394 -1.69090154],[-0.46866322 -1.35781298  0.6785231 ],[ 0.97007337 -0.09907558  1.81010387],[-0.64955865  0.29375514 -0.63656658],[ 0.22766941 -0.94014586 -0.22962191],[-0.19083818 -1.82188819 -0.53138868],[ 0.90502651 -0.06233992  2.33831774],[-0.31265751  0.48042135 -0.23783622]
[ 0.38593702 -0.85196371  0.86177284],[ 0.27941502  1.14303496 -0.44331131],[ 1.14243981 -1.05524562 -0.41033545],[-0.47556463  0.12411912 -0.13276835],[0.052657   0.03896822 0.1120746 ],[0.50725733 0.64275417 0.04984431],[-0.77163736 -0.78162575 -0.44751295],[-0.29406869  0.77612063 -0.13928558],[-0.76213117 -0.05786708  0.56583569]
[0.63384024 1.29433824 0.50426663],[-0.65463573  1.55258339  0.03643448],[ 1.73782278  0.51752202 -1.50990058],[ 0.42772375 -0.95091544  0.36448308],[-0.85190473  0.19892411  0.1587112 ],[-0.10556624 -0.12776005 -0.52564237],[-0.61596021 -1.17254951 -0.89405422],[ 0.21730807 -0.13825938  0.55576105],[-0.76073619 -1.15343733  1.31911508]
[0.22695828 0.39384404 0.22664528],[ 0.82227988  2.21482873 -0.82695534],[ 0.21460809 -1.58130639 -0.84515574],[-0.25174031 -0.05311511 -0.44604112],[-0.066868   -0.16576337 -0.07262767],[ 0.37272167 -0.2034172   0.18577594],[-0.64291268 -0.02577334 -0.25194286],[ 0.34691022 -0.7451399   0.84838448],[-1.07577602  0.23245688  1.15619215]
[ 1.58410852 -2.42784867 -0.85520068],[3.39282633 2.46908415 0.69966302],[-0.53787442 -1.00056283 -0.7958333 ],[-0.19194105  0.39840109  0.20005189],[-0.65326087  1.37216624  1.50959586],[-1.07880279  0.04045839 -0.77184064],[-2.16666936 -0.45614019 -1.01400529],[-0.07610672 -0.52136709  0.44857296],[-0.30616421  0.12005706  0.58556833]
[-1.97530104  1.08434088  1.48318199],[-1.07370044  0.0397953   0.20056671],[-2.31320502 -0.13342088 -1.70432677],[0.10576264 0.51994538 0.30763678],[ 0.64835756 -1.30584685 -2.71039086],[ 1.28847198 -0.26497042  1.08218326],[ 1.25320625 -0.4013657   1.62894988],[ 0.02589147  0.19987546 -0.42212094],[1.96207176 0.25534428 0.16697441]
[ 0.7205538  -2.19856466  1.88538881],[0.16703666 0.85954283 0.56669305],[ 1.40572532  0.3743054  -1.28725869],[-0.94172931  1.97795128 -1.0725801 ],[ 0.26070896 -0.06954745 -0.52381196],[0.18467938 0.05628708 0.04661023],[-0.35163469 -0.55639128 -0.39465248],[-0.52459504  0.82357398 -0.40205726],[-0.94973421 -1.1889709   1.22489941]
[ 1.36593984  0.03176999 -0.47060706],[0.49209441 0.75515306 0.98484035],[ 1.01990414 -0.59741577 -0.4027619 ],[ 0.31524019 -1.16285368 -0.47834203],[-0.54689093  0.75504294  0.95818457],[-0.99997096  0.2327169  -0.27857104],[-0.55130748  0.11180649 -0.31184395],[ 0.56782007 -0.86641746  0.08075487],[-1.67873519  0.73578364 -0.08906296]
[1.51694346 0.75709985 0.47703294],[-2.32747615  2.2770624  -1.25638881],[ 0.65414444  0.07605084 -1.08640892],[ 0.21098435 -0.20812369  0.61694843],[-0.62548606  0.25514875  0.09718813],[-0.51794791 -0.93720951 -0.62913315],[-0.60908023 -1.62555637 -0.63818647],[ 1.7349161  -0.0769345   1.16285419],[-0.05852566 -0.50963516  1.21956071]
[1.08199272 1.02151314 0.29497881],[-0.06935549  3.5451061   1.22060775],[ 1.04680174 -0.33380928 -1.23485122],[ 1.08436493 -0.70625197  0.08700014],[-0.354908    0.17259587  0.60398645],[-1.17802681 -0.60389545 -1.29508617],[-1.38639376 -0.65941394 -1.12135812],[ 1.21653397 -1.15863153  0.42414559],[-1.45380985 -1.25405417  1.0154595 ]
